HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.annotatedResult.boundingBoxes,Answer.annotatedResult.inputImageProperties.height,Answer.annotatedResult.inputImageProperties.width,Approve,Reject
3P7QK0GJ3T0RTMTDUPRIIM3NCQU2ZL,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:06 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:06 PDT 2021,,,3I33IC7ZWGISFYJZ8ZGKQD81DLD2AW,A10QRO2MWG7AZ7,Approved,Sat Apr 24 18:04:27 PDT 2021,Sat Apr 24 18:04:43 PDT 2021,Tue Apr 27 18:04:43 PDT 2021,Sat Apr 24 19:48:51 PDT 2021,,,16,100% (51/51),100% (51/51),100% (51/51),https://wym-mask-images.s3.amazonaws.com/maksssksksss484.png,"[{""height"":63,""label"":""Face"",""left"":82,""top"":52,""width"":59}]",400,267,,
3PEG1BH7AE6QS4UNDHHJW0IE2NUBKA,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:24 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:24 PDT 2021,,,35USIKEBNSWNHIWP45XS2W9DSXBN6F,A8WLUSYBOT7MS,Approved,Sat Apr 24 17:49:25 PDT 2021,Sat Apr 24 17:49:47 PDT 2021,Tue Apr 27 17:49:47 PDT 2021,Sat Apr 24 19:48:40 PDT 2021,,,22,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss426.png,"[{""height"":169,""label"":""Face"",""left"":154,""top"":78,""width"":159}]",267,400,,
3PGQRAZX02ZKTV06SI45VX7P4QOYSS,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:19 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:19 PDT 2021,,,3AQF3RZ559YBTQJ86HEFUR04Q6QF61,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 17:56:11 PDT 2021,Sat Apr 24 17:57:21 PDT 2021,Tue Apr 27 17:57:21 PDT 2021,Sat Apr 24 19:48:30 PDT 2021,,,70,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss377.png,"[{""height"":101,""label"":""Face"",""left"":132,""top"":75,""width"":114}]",300,400,,
3PKJ68EHDNB58XRRVOR3HWLZIBZJHZ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:21 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:21 PDT 2021,,,3RWE2M8QWIQS37AA2GHBTVZMFUT0NV,A1L10BVA0EK7VY,Approved,Sat Apr 24 18:17:59 PDT 2021,Sat Apr 24 18:36:55 PDT 2021,Tue Apr 27 18:36:55 PDT 2021,Sat Apr 24 19:48:34 PDT 2021,,,1136,100% (21/21),100% (21/21),100% (21/21),https://wym-mask-images.s3.amazonaws.com/maksssksksss397.png,"[{""height"":48,""label"":""Face"",""left"":40,""top"":43,""width"":42},{""height"":70,""label"":""Face"",""left"":181,""top"":58,""width"":71},{""height"":58,""label"":""Face"",""left"":303,""top"":49,""width"":55}]",225,400,,
3PKVGQTFIHZ8SG0TDT405N2TIO5YR4,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:18 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:18 PDT 2021,,,3DUZQ9U6SN45CL3VD9MMDIZIWPBVSR,A3KAJ085J9OR0Z,Approved,Sat Apr 24 17:59:17 PDT 2021,Sat Apr 24 17:59:36 PDT 2021,Tue Apr 27 17:59:36 PDT 2021,Sat Apr 24 19:48:30 PDT 2021,,,19,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss375.png,"[{""height"":18,""label"":""Face"",""left"":259,""top"":76,""width"":18},{""height"":18,""label"":""Face"",""left"":273,""top"":192,""width"":16}]",310,400,,
3PMR2DOWOOG3PMOBRF3QMXTQV5I45C,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:18 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:18 PDT 2021,,,3A1COHJ8NKBIB0T2UMZDHQ88CGRH8L,A1DDFU2CUOQ1ZR,Approved,Sat Apr 24 17:40:48 PDT 2021,Sat Apr 24 17:41:00 PDT 2021,Tue Apr 27 17:41:00 PDT 2021,Sat Apr 24 19:48:34 PDT 2021,,,12,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss215.png,"[{""height"":86,""label"":""Face"",""left"":75,""top"":75,""width"":83},{""height"":76,""label"":""Face"",""left"":245,""top"":95,""width"":70}]",400,400,,
3PUV2Q8SV4JIEYODL0VWSNNOIEXBDX,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:21 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:21 PDT 2021,,,3WZ36BJEV4WRI7I4XS0CMB1XVG9BTQ,A3KAJ085J9OR0Z,Approved,Sat Apr 24 17:53:30 PDT 2021,Sat Apr 24 17:53:48 PDT 2021,Tue Apr 27 17:53:48 PDT 2021,Sat Apr 24 19:48:35 PDT 2021,,,18,100% (28/28),100% (28/28),100% (28/28),https://wym-mask-images.s3.amazonaws.com/maksssksksss402.png,"[{""height"":93,""label"":""Face"",""left"":90,""top"":256,""width"":75}]",400,301,,
3Q2T3FD0ONNGFXQDJ0FTTUC630C3MG,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:12 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:12 PDT 2021,,,3Z4AIRP3C7TXMQ9W058K529UM071XH,A10QRO2MWG7AZ7,Approved,Sat Apr 24 18:01:02 PDT 2021,Sat Apr 24 18:01:37 PDT 2021,Tue Apr 27 18:01:37 PDT 2021,Sat Apr 24 19:48:22 PDT 2021,,,35,100% (51/51),100% (51/51),100% (51/51),https://wym-mask-images.s3.amazonaws.com/maksssksksss152.png,"[{""height"":23,""label"":""Face"",""left"":66,""top"":25,""width"":16},{""height"":27,""label"":""Face"",""left"":101,""top"":41,""width"":23},{""height"":26,""label"":""Face"",""left"":173,""top"":34,""width"":20},{""height"":24,""label"":""Face"",""left"":204,""top"":75,""width"":21},{""height"":29,""label"":""Face"",""left"":289,""top"":25,""width"":23},{""height"":22,""label"":""Face"",""left"":350,""top"":17,""width"":18},{""height"":15,""label"":""Face"",""left"":152,""top"":50,""width"":15}]",283,400,,
3Q7TKIAPOTPUR7APCDKQ6QJTU8ALDT,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,3QAPZX2QN5TWELLHGXJR17WO4ZZ021,A37NZ5CUEO3RX7,Approved,Sat Apr 24 17:50:14 PDT 2021,Sat Apr 24 17:50:48 PDT 2021,Tue Apr 27 17:50:48 PDT 2021,Sat Apr 24 19:48:16 PDT 2021,,,34,100% (24/24),100% (24/24),100% (24/24),https://wym-mask-images.s3.amazonaws.com/maksssksksss120.png,"[{""height"":151,""label"":""Face"",""left"":59,""top"":185,""width"":124}]",400,301,,
3Q7TKIAPOTPUR7APCDKQ6QJTU8BDLM,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:15 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:15 PDT 2021,,,33PPO7FECWVUOQ0DHCSE3UNONK7IDP,A21Y3W97ZMFSU1,Approved,Sat Apr 24 18:15:10 PDT 2021,Sat Apr 24 18:15:43 PDT 2021,Tue Apr 27 18:15:43 PDT 2021,Sat Apr 24 19:48:26 PDT 2021,,,33,100% (12/12),100% (12/12),100% (12/12),https://wym-mask-images.s3.amazonaws.com/maksssksksss174.png,"[{""height"":54,""label"":""Face"",""left"":44,""top"":63,""width"":51},{""height"":44,""label"":""Face"",""left"":102,""top"":60,""width"":40},{""height"":56,""label"":""Face"",""left"":196,""top"":44,""width"":54},{""height"":48,""label"":""Face"",""left"":351,""top"":54,""width"":41}]",272,400,,
3Q9SPIIRWJ1C4UJCWH0QP0S37CHWAV,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,30LSNF239VB7LG2XKN8X7BWKQTJ2I1,A3E3R2Y577HGEN,Approved,Sat Apr 24 18:16:41 PDT 2021,Sat Apr 24 18:19:19 PDT 2021,Tue Apr 27 18:19:19 PDT 2021,Sat Apr 24 19:49:02 PDT 2021,,,158,100% (80/80),100% (80/80),100% (80/80),https://wym-mask-images.s3.amazonaws.com/maksssksksss547.png,"[{""height"":17,""label"":""Face"",""left"":84,""top"":39,""width"":16},{""height"":20,""label"":""Face"",""left"":192,""top"":31,""width"":20},{""height"":20,""label"":""Face"",""left"":315,""top"":48,""width"":17}]",267,400,,
3Q9SPIIRWJ1C4UJCWH0QP0S37CIAWA,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:15 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:15 PDT 2021,,,3GU1KF0O4JHTQFPXGBRSH1006DRBPO,ANURLPQ0CHHGU,Approved,Sat Apr 24 18:21:21 PDT 2021,Sat Apr 24 18:23:37 PDT 2021,Tue Apr 27 18:23:37 PDT 2021,Sat Apr 24 19:48:22 PDT 2021,,,136,100% (24/24),100% (24/24),100% (24/24),https://wym-mask-images.s3.amazonaws.com/maksssksksss331.png,"[{""height"":24,""label"":""Face"",""left"":25,""top"":69,""width"":23},{""height"":19,""label"":""Face"",""left"":88,""top"":87,""width"":19},{""height"":23,""label"":""Face"",""left"":128,""top"":61,""width"":21},{""height"":52,""label"":""Face"",""left"":127,""top"":157,""width"":41},{""height"":35,""label"":""Face"",""left"":147,""top"":110,""width"":34},{""height"":16,""label"":""Face"",""left"":208,""top"":61,""width"":12},{""height"":41,""label"":""Face"",""left"":229,""top"":96,""width"":36},{""height"":19,""label"":""Face"",""left"":263,""top"":46,""width"":14},{""height"":20,""label"":""Face"",""left"":270,""top"":72,""width"":18},{""height"":25,""label"":""Face"",""left"":298,""top"":108,""width"":23},{""height"":21,""label"":""Face"",""left"":308,""top"":65,""width"":20},{""height"":44,""label"":""Face"",""left"":334,""top"":119,""width"":47},{""height"":16,""label"":""Face"",""left"":365,""top"":49,""width"":15},{""height"":18,""label"":""Face"",""left"":342,""top"":49,""width"":16},{""height"":31,""label"":""Face"",""left"":1,""top"":148,""width"":22}]",267,400,,
3QD8LUVX4XDUNOCLBQ5VJ8QOO0N5XS,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:14 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:14 PDT 2021,,,30ZX6P7VF9B3GRM325TXJCBK387J2T,AQQLPMNOK4BU8,Approved,Sat Apr 24 18:11:05 PDT 2021,Sat Apr 24 18:11:31 PDT 2021,Tue Apr 27 18:11:31 PDT 2021,Sat Apr 24 19:48:25 PDT 2021,,,26,100% (48/48),100% (48/48),100% (48/48),https://wym-mask-images.s3.amazonaws.com/maksssksksss165.png,"[{""height"":108,""label"":""Face"",""left"":15,""top"":111,""width"":99},{""height"":103,""label"":""Face"",""left"":324,""top"":135,""width"":86}]",463,450,,
3QE4DGPGBRQ15JDV8BMHQUKFLEW4GU,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:22 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:22 PDT 2021,,,36W0OB37HXUXVWUP3CZQUA5CBPZHZR,A1GEAO2U4ZR253,Approved,Sat Apr 24 17:49:42 PDT 2021,Sat Apr 24 17:49:51 PDT 2021,Tue Apr 27 17:49:51 PDT 2021,Sat Apr 24 19:48:45 PDT 2021,,,9,100% (10/10),100% (10/10),100% (10/10),https://wym-mask-images.s3.amazonaws.com/maksssksksss271.png,"[{""height"":156,""label"":""Face"",""left"":89,""top"":177,""width"":123}]",400,301,,
3QGHA0EA0JFHN4O42V0MKBC9PU2WBQ,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:10 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:10 PDT 2021,,,3COPXFW7XCSUJITRMO4LG4JQT7VPKH,A8WLUSYBOT7MS,Approved,Sat Apr 24 17:42:06 PDT 2021,Sat Apr 24 17:42:46 PDT 2021,Tue Apr 27 17:42:46 PDT 2021,Sat Apr 24 19:48:12 PDT 2021,,,40,100% (15/15),100% (15/15),100% (15/15),https://wym-mask-images.s3.amazonaws.com/maksssksksss28.png,"[{""height"":73,""label"":""Face"",""left"":105,""top"":23,""width"":65}]",300,400,,
3QGTX7BCHPHJSJC0C8TGGT6ZW0KZ5I,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:24 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:24 PDT 2021,,,3COPXFW7XCSUJITRMO4LG4JQT7YPKK,A1ZQSTHC4A4XNG,Approved,Sat Apr 24 18:03:44 PDT 2021,Sat Apr 24 18:04:04 PDT 2021,Tue Apr 27 18:04:04 PDT 2021,Sat Apr 24 19:48:40 PDT 2021,,,20,100% (49/49),100% (49/49),100% (49/49),https://wym-mask-images.s3.amazonaws.com/maksssksksss427.png,"[{""height"":68,""label"":""Face"",""left"":120,""top"":61,""width"":62},{""height"":17,""label"":""Face"",""left"":52,""top"":68,""width"":16},{""height"":22,""label"":""Face"",""left"":216,""top"":64,""width"":22},{""height"":87,""label"":""Face"",""left"":299,""top"":1,""width"":96}]",210,400,,
3QGTX7BCHPHJSJC0C8TGGT6ZW0L5ZP,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:15 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:15 PDT 2021,,,3ATPCQ38J9QIGJC61KNFZH96S06AYJ,A971OT068WA90,Approved,Sat Apr 24 17:52:09 PDT 2021,Sat Apr 24 17:52:16 PDT 2021,Tue Apr 27 17:52:16 PDT 2021,Sat Apr 24 19:48:23 PDT 2021,,,7,100% (20/20),100% (20/20),100% (20/20),https://wym-mask-images.s3.amazonaws.com/maksssksksss339.png,"[{""height"":93,""label"":""Face"",""left"":89,""top"":210,""width"":91}]",400,400,,
3QMELQS6Y5Q69WQN7A98MWI0JECR6X,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:11 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:11 PDT 2021,,,31Q0U3WYDQV37B35IS4MB3W6K7U71U,A176RI4BEE308Z,Approved,Sat Apr 24 18:20:26 PDT 2021,Sat Apr 24 18:23:27 PDT 2021,Tue Apr 27 18:23:27 PDT 2021,Sat Apr 24 19:48:15 PDT 2021,,,181,100% (27/27),100% (27/27),100% (27/27),https://wym-mask-images.s3.amazonaws.com/maksssksksss296.png,"[{""height"":24,""label"":""Face"",""left"":42,""top"":88,""width"":26},{""height"":19,""label"":""Face"",""left"":46,""top"":59,""width"":23},{""height"":16,""label"":""Face"",""left"":77,""top"":56,""width"":20},{""height"":18,""label"":""Face"",""left"":101,""top"":69,""width"":19},{""height"":19,""label"":""Face"",""left"":114,""top"":51,""width"":18},{""height"":22,""label"":""Face"",""left"":84,""top"":34,""width"":21},{""height"":33,""label"":""Face"",""left"":42,""top"":125,""width"":20},{""height"":33,""label"":""Face"",""left"":63,""top"":138,""width"":30},{""height"":35,""label"":""Face"",""left"":91,""top"":162,""width"":30},{""height"":42,""label"":""Face"",""left"":129,""top"":176,""width"":39},{""height"":29,""label"":""Face"",""left"":136,""top"":102,""width"":26},{""height"":20,""label"":""Face"",""left"":136,""top"":69,""width"":25},{""height"":15,""label"":""Face"",""left"":140,""top"":33,""width"":15},{""height"":22,""label"":""Face"",""left"":177,""top"":32,""width"":17},{""height"":19,""label"":""Face"",""left"":172,""top"":46,""width"":12},{""height"":19,""label"":""Face"",""left"":196,""top"":33,""width"":17},{""height"":18,""label"":""Face"",""left"":221,""top"":22,""width"":16},{""height"":25,""label"":""Face"",""left"":236,""top"":35,""width"":25},{""height"":24,""label"":""Face"",""left"":175,""top"":90,""width"":22},{""height"":23,""label"":""Face"",""left"":170,""top"":130,""width"":26},{""height"":29,""label"":""Face"",""left"":213,""top"":101,""width"":25},{""height"":24,""label"":""Face"",""left"":185,""top"":169,""width"":17},{""height"":35,""label"":""Face"",""left"":165,""top"":172,""width"":17},{""height"":37,""label"":""Face"",""left"":229,""top"":186,""width"":36},{""height"":28,""label"":""Face"",""left"":244,""top"":113,""width"":28},{""height"":34,""label"":""Face"",""left"":271,""top"":161,""width"":21},{""height"":21,""label"":""Face"",""left"":262,""top"":82,""width"":20},{""height"":25,""label"":""Face"",""left"":292,""top"":107,""width"":23},{""height"":20,""label"":""Face"",""left"":262,""top"":18,""width"":20},{""height"":14,""label"":""Face"",""left"":263,""top"":48,""width"":16},{""height"":17,""label"":""Face"",""left"":282,""top"":26,""width"":18},{""height"":18,""label"":""Face"",""left"":321,""top"":18,""width"":14},{""height"":18,""label"":""Face"",""left"":296,""top"":49,""width"":18},{""height"":18,""label"":""Face"",""left"":322,""top"":106,""width"":28},{""height"":28,""label"":""Face"",""left"":341,""top"":154,""width"":32}]",226,400,,
3QREJ3J433C25DGZ4U6DA3EJEH7LK6,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:11 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:11 PDT 2021,,,3B3WTRP3DCIEAF9UGT2KUIXH73T29F,A2I3TPHOYWPB3X,Approved,Sat Apr 24 17:49:34 PDT 2021,Sat Apr 24 17:51:19 PDT 2021,Tue Apr 27 17:51:19 PDT 2021,Sat Apr 24 19:48:14 PDT 2021,,,105,100% (5/5),100% (5/5),100% (5/5),https://wym-mask-images.s3.amazonaws.com/maksssksksss289.png,"[{""height"":65,""label"":""Face"",""left"":89,""top"":193,""width"":60},{""height"":49,""label"":""Face"",""left"":249,""top"":300,""width"":18}]",400,267,,
3QXFBUZ4ZKV0MH7ANHDZ3YI9KRKGUT,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:21 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:21 PDT 2021,,,3XCC1ODXDMR16Y71CLS7HLVETVDQR4,A2FWRZLIE1I60V,Approved,Sat Apr 24 17:59:38 PDT 2021,Sat Apr 24 18:00:03 PDT 2021,Tue Apr 27 18:00:03 PDT 2021,Sat Apr 24 19:48:35 PDT 2021,,,25,100% (38/38),100% (38/38),100% (38/38),https://wym-mask-images.s3.amazonaws.com/maksssksksss40.png,"[{""height"":47,""label"":""Face"",""left"":65,""top"":87,""width"":41},{""height"":39,""label"":""Face"",""left"":203,""top"":75,""width"":29},{""height"":46,""label"":""Face"",""left"":258,""top"":77,""width"":39},{""height"":32,""label"":""Face"",""left"":367,""top"":80,""width"":27}]",267,400,,
3R0WOCG21MOXAXXJLRCRXDFC7Z4DUG,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:16 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:16 PDT 2021,,,39U1BHVTDM7MFCERIZL64S3L7OZ3TU,A2NSRHX8GMEMV0,Approved,Sat Apr 24 18:19:33 PDT 2021,Sat Apr 24 18:19:37 PDT 2021,Tue Apr 27 18:19:37 PDT 2021,Sat Apr 24 19:48:26 PDT 2021,,,4,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss353.png,"[{""height"":41,""label"":""Face"",""left"":227,""top"":70,""width"":38}]",267,400,,
3R15W654VD8OGGEUHZQA6PQSDNZLQY,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:12 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:12 PDT 2021,,,3KIBXJ1WD6ACYIHQ7OR6R4E0J21OK1,A2NSRHX8GMEMV0,Approved,Sat Apr 24 17:54:37 PDT 2021,Sat Apr 24 17:54:43 PDT 2021,Tue Apr 27 17:54:43 PDT 2021,Sat Apr 24 19:48:16 PDT 2021,,,6,100% (145/145),100% (145/145),100% (145/145),https://wym-mask-images.s3.amazonaws.com/maksssksksss302.png,"[{""height"":45,""label"":""Face"",""left"":199,""top"":124,""width"":43},{""height"":56,""label"":""Face"",""left"":149,""top"":28,""width"":41},{""height"":17,""label"":""Face"",""left"":266,""top"":52,""width"":12}]",226,400,,
3R16PJFTS366759EY27WOMC8SVD4KX,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:24 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:24 PDT 2021,,,34HJIJKLP6CMA01KN8Q4FFJCI99V4L,A2G8OW2VLV1R2D,Approved,Sat Apr 24 18:06:33 PDT 2021,Sat Apr 24 18:06:43 PDT 2021,Tue Apr 27 18:06:43 PDT 2021,Sat Apr 24 19:48:40 PDT 2021,,,10,100% (23/23),100% (23/23),100% (23/23),https://wym-mask-images.s3.amazonaws.com/maksssksksss431.png,"[{""height"":58,""label"":""Face"",""left"":20,""top"":71,""width"":56},{""height"":57,""label"":""Face"",""left"":150,""top"":114,""width"":47},{""height"":43,""label"":""Face"",""left"":201,""top"":149,""width"":29},{""height"":52,""label"":""Face"",""left"":241,""top"":153,""width"":50},{""height"":45,""label"":""Face"",""left"":309,""top"":140,""width"":36},{""height"":32,""label"":""Face"",""left"":250,""top"":67,""width"":25},{""height"":27,""label"":""Face"",""left"":276,""top"":60,""width"":26},{""height"":24,""label"":""Face"",""left"":196,""top"":48,""width"":18},{""height"":22,""label"":""Face"",""left"":214,""top"":35,""width"":20},{""height"":22,""label"":""Face"",""left"":178,""top"":65,""width"":26},{""height"":15,""label"":""Face"",""left"":232,""top"":11,""width"":16},{""height"":13,""label"":""Face"",""left"":266,""top"":6,""width"":15},{""height"":14,""label"":""Face"",""left"":207,""top"":8,""width"":15}]",226,400,,
3R4QIDVOJPRLD7EXRM86ZDBULNBEET,3EI427GH2WWMEJU88Y4HY8Q4S6S0V9,Draw bounding boxes around faces,Draw bounding boxes around all visible faces,"bounding box, face",$0.01,Sat Apr 24 17:34:25 PDT 2021,1,BatchId:4420058;OriginalHitTemplateId:928390838;,3600,259200,Sat May 01 17:34:25 PDT 2021,,,3K2755HG5TJAEZYNG4MT0XAW7SDDFR,A17ISN28TD1DI9,Approved,Sat Apr 24 17:51:58 PDT 2021,Sat Apr 24 17:52:29 PDT 2021,Tue Apr 27 17:52:29 PDT 2021,Sat Apr 24 19:48:44 PDT 2021,,,31,100% (4/4),100% (4/4),100% (4/4),https://wym-mask-images.s3.amazonaws.com/maksssksksss451.png,"[{""height"":12,""label"":""Face"",""left"":11,""top"":1,""width"":22},{""height"":21,""label"":""Face"",""left"":120,""top"":7,""width"":21},{""height"":23,""label"":""Face"",""left"":93,""top"":36,""width"":21},{""height"":19,""label"":""Face"",""left"":161,""top"":9,""width"":18},{""height"":30,""label"":""Face"",""left"":126,""top"":37,""width"":26},{""height"":84,""label"":""Face"",""left"":2,""top"":149,""width"":48},{""height"":19,""label"":""Face"",""left"":230,""top"":48,""width"":14},{""height"":23,""label"":""Face"",""left"":210,""top"":61,""width"":23},{""height"":32,""label"":""Face"",""left"":184,""top"":99,""width"":29},{""height"":27,""label"":""Face"",""left"":265,""top"":25,""width"":22},{""height"":23,""label"":""Face"",""left"":323,""top"":43,""width"":18},{""height"":28,""label"":""Face"",""left"":298,""top"":117,""width"":29},{""height"":22,""label"":""Face"",""left"":363,""top"":86,""width"":23}]",273,400,,
